ensembl_gene_id	Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	X.x	external_gene_name.x	gene_biotype	description	percentage_gene_gc_content	X.y	ensembl_gene_id.y	external_gene_name.y	mmusculus_homolog_orthology_type
ENSMUSG00000032193	1431947_at	-0.77936690980341	5.95431712982487	-5.07791810470853	1.57184108091303e-05	0.000378708752081892	2.80873697126828	16962	Ldlr	protein_coding	Low-density lipoprotein receptor  [Source:UniProtKB/Swiss-Prot;Acc:P35951]	50.49	7051	ENSG00000130164	LDLR	ortholog_one2one
ENSMUSG00000032193	1459403_at	-1.38575932521328	6.52476590321239	-7.85891132253324	5.63232772410246e-09	7.64335755892622e-07	10.579023923827	38124	Ldlr	protein_coding	Low-density lipoprotein receptor  [Source:UniProtKB/Swiss-Prot;Acc:P35951]	50.49	7051	ENSG00000130164	LDLR	ortholog_one2one
ENSMUSG00000032193	1450383_at	-0.690870175412068	5.75830212845443	-5.4325014373189	5.59062961784989e-06	0.000168915740737225	3.81746001046469	30001	Ldlr	protein_coding	Low-density lipoprotein receptor  [Source:UniProtKB/Swiss-Prot;Acc:P35951]	50.49	7051	ENSG00000130164	LDLR	ortholog_one2one
ENSMUSG00000032193	1421821_at	-0.991051745828338	12.0288022483862	-9.50186656747193	7.55551733566973e-11	2.3293733300407e-08	14.7907994082545	6355	Ldlr	protein_coding	Low-density lipoprotein receptor  [Source:UniProtKB/Swiss-Prot;Acc:P35951]	50.49	7051	ENSG00000130164	LDLR	ortholog_one2one
ENSMUSG00000032216	1450431_a_at	0.169238907180942	11.9197184019365	2.85774936650964	0.00743067086220465	0.0428786031672376	-3.08433097201245	30648	Nedd4	protein_coding	neural precursor cell expressed, developmentally down-regulated 4 [Source:MGI Symbol;Acc:MGI:97297]	42.7	1160	ENSG00000069869	NEDD4	ortholog_one2one
ENSMUSG00000033400	1431032_at	-0.484796798765274	8.47122805537475	-3.52511126246799	0.001297478978642	0.0116618864893226	-1.44763734097595	16183	Agl	protein_coding	amylo-1,6-glucosidase, 4-alpha-glucanotransferase [Source:MGI Symbol;Acc:MGI:1924809]	41.88	12059	ENSG00000162688	AGL	ortholog_one2one
ENSMUSG00000033400	1431033_x_at	-0.508282320158335	8.44175989822726	-3.50694116039926	0.00136299127212249	0.0121339466908465	-1.49437264066545	16184	Agl	protein_coding	amylo-1,6-glucosidase, 4-alpha-glucanotransferase [Source:MGI Symbol;Acc:MGI:1924809]	41.88	12059	ENSG00000162688	AGL	ortholog_one2one
ENSMUSG00000033585	1437853_x_at	0.517236521061896	11.1251338060677	4.97386622694405	2.12795795514226e-05	0.000483356973287142	2.51368504865144	22403	Ndn	protein_coding	Necdin  [Source:UniProtKB/Swiss-Prot;Acc:P25233]	44.5	17277	ENSG00000182636	NDN	ortholog_one2one
ENSMUSG00000033585	1415923_at	0.65186184198023	9.07833698289795	4.36305264199341	0.000124386363339552	0.0018989850806959	0.80044375158919	151	Ndn	protein_coding	Necdin  [Source:UniProtKB/Swiss-Prot;Acc:P25233]	44.5	17277	ENSG00000182636	NDN	ortholog_one2one
ENSMUSG00000033585	1435382_at	0.613599800437267	10.1954206399861	4.1814376883494	0.000208829881817694	0.00284487039773525	0.3004256446648	19859	Ndn	protein_coding	Necdin  [Source:UniProtKB/Swiss-Prot;Acc:P25233]	44.5	17277	ENSG00000182636	NDN	ortholog_one2one
ENSMUSG00000033585	1455792_x_at	0.638158235254975	11.1408912747117	4.97205707760907	2.13918806612319e-05	0.000485213693141013	2.50856058417121	35640	Ndn	protein_coding	Necdin  [Source:UniProtKB/Swiss-Prot;Acc:P25233]	44.5	17277	ENSG00000182636	NDN	ortholog_one2one
ENSMUSG00000033585	1435383_x_at	0.619290026043229	10.3717096256402	5.05425646168392	1.68398113750737e-05	0.00039936386125128	2.74158910282664	19858	Ndn	protein_coding	Necdin  [Source:UniProtKB/Swiss-Prot;Acc:P25233]	44.5	17277	ENSG00000182636	NDN	ortholog_one2one
ENSMUSG00000034160	1425516_at	0.515973937573618	11.0666673455264	5.2486300951772	9.55713095198386e-06	0.000258286547557657	3.29391853342105	10771	Ogt	protein_coding	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q8CGY8]	40.49	10057	ENSG00000147162	OGT	ortholog_one2one
ENSMUSG00000034160	1451738_at	0.764560978684013	8.31690279285957	6.45093013635376	2.91932950559462e-07	1.67032988198482e-05	6.70813420492033	32048	Ogt	protein_coding	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q8CGY8]	40.49	10057	ENSG00000147162	OGT	ortholog_one2one
ENSMUSG00000034160	1425517_s_at	0.575830434921391	11.3277995955673	4.89941764576627	2.64231134868154e-05	0.000568858283914456	2.30298614869891	10772	Ogt	protein_coding	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q8CGY8]	40.49	10057	ENSG00000147162	OGT	ortholog_one2one
ENSMUSG00000034160	1460631_at	0.400950076202827	11.7551230444123	4.46735848140772	9.22091784459749e-05	0.0015142271370854	1.08995896742448	38991	Ogt	protein_coding	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit  [Source:UniProtKB/Swiss-Prot;Acc:Q8CGY8]	40.49	10057	ENSG00000147162	OGT	ortholog_one2one
ENSMUSG00000034460	1439753_x_at	1.15676882993435	2.56356189818242	6.65685253301324	1.61926224729435e-07	1.05801795602535e-05	7.28609016279458	24210	Six4	protein_coding	Homeobox protein SIX4  [Source:UniProtKB/Swiss-Prot;Acc:Q61321]	45.42	2596	ENSG00000100625	SIX4	ortholog_one2one
ENSMUSG00000034460	1456862_at	0.851600269330756	2.93702149469782	4.78869318562694	3.64424001710428e-05	0.000733264001781921	1.99038228741234	36778	Six4	protein_coding	Homeobox protein SIX4  [Source:UniProtKB/Swiss-Prot;Acc:Q61321]	45.42	2596	ENSG00000100625	SIX4	ortholog_one2one
ENSMUSG00000034460	1425767_a_at	0.770733632295985	3.70554101554911	4.4596291404462	9.42810475004399e-05	0.00153690691138422	1.06845223893492	11163	Six4	protein_coding	Homeobox protein SIX4  [Source:UniProtKB/Swiss-Prot;Acc:Q61321]	45.42	2596	ENSG00000100625	SIX4	ortholog_one2one
ENSMUSG00000034488	1440674_at	-0.772054717533163	7.78357618302951	-4.11151958938697	0.0002546266089968	0.00331515701873447	0.109489908056434	24902	Edil3	protein_coding	EGF-like repeat and discoidin I-like domain-containing protein 3  [Source:UniProtKB/Swiss-Prot;Acc:O35474]	35.98	12591	ENSG00000164176	EDIL3	ortholog_one2one
ENSMUSG00000034667	1428772_at	0.395451569437697	9.75507239657305	4.0271123533232	0.000323168189618918	0.00397605806328894	-0.119726187437531	14340	Xpot	protein_coding	exportin, tRNA (nuclear export receptor for tRNAs) [Source:MGI Symbol;Acc:MGI:1920442]	46.16	17838	ENSG00000184575	XPOT	ortholog_one2one
ENSMUSG00000034667	1441682_s_at	0.415542155794107	10.7202029564226	4.52744454484064	7.75656172952646e-05	0.00131998723323211	1.25741787405603	25399	Xpot	protein_coding	exportin, tRNA (nuclear export receptor for tRNAs) [Source:MGI Symbol;Acc:MGI:1920442]	46.16	17838	ENSG00000184575	XPOT	ortholog_one2one
ENSMUSG00000034926	1451895_a_at	-1.67267067827701	10.2869020120578	-9.60372329433715	5.85041041275024e-11	1.87203176082513e-08	15.0396997988879	31673	Dhcr24	protein_coding	Delta(24)-sterol reductase  [Source:UniProtKB/Swiss-Prot;Acc:Q8VCH6]	50.28	4896	ENSG00000116133	DHCR24	ortholog_one2one
ENSMUSG00000034926	1418129_at	-1.95348789692953	7.74402969637007	-5.38856777241739	6.35477771741824e-06	0.000186848117052422	3.69231121676566	2477	Dhcr24	protein_coding	Delta(24)-sterol reductase  [Source:UniProtKB/Swiss-Prot;Acc:Q8VCH6]	50.28	4896	ENSG00000116133	DHCR24	ortholog_one2one
ENSMUSG00000035948	1456295_at	0.767782214873289	8.15266650471987	4.16266826311809	0.000220261902481192	0.0342914927562504	0.605348706828918	36368	Acss3	protein_coding	Acyl-CoA synthetase short-chain family member 3, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q14DH7]	37.53	4172	ENSG00000111058	ACSS3	ortholog_one2one
ENSMUSG00000036006	1458202_at	-0.456032651784367	4.82504978712093	-2.79995258965752	0.00858133895138177	0.0474656712073033	-3.21716372263133	37638	Ripor2	protein_coding	RHO family interacting cell polarization regulator 2 [Source:MGI Symbol;Acc:MGI:2444879]	45.16	4326	ENSG00000111913	RIPOR2	ortholog_one2one
ENSMUSG00000036006	1460555_at	-0.602524236320154	10.1071134831925	-3.64150187665754	0.00094456339044654	0.00912522374920288	-1.14585356809797	38907	Ripor2	protein_coding	RHO family interacting cell polarization regulator 2 [Source:MGI Symbol;Acc:MGI:2444879]	45.16	4326	ENSG00000111913	RIPOR2	ortholog_one2one
ENSMUSG00000036006	1434359_at	-1.19138535006798	6.06434303800971	-3.80583924549119	0.000600185960451446	0.00650030872242008	-0.713131068804784	19064	Ripor2	protein_coding	RHO family interacting cell polarization regulator 2 [Source:MGI Symbol;Acc:MGI:2444879]	45.16	4326	ENSG00000111913	RIPOR2	ortholog_one2one
ENSMUSG00000036052	1421961_a_at	-0.44669509862833	5.45304688674532	-2.82712028508712	0.00802110484128249	0.0452014523930657	-3.15492602319135	6374	Dnajb5	protein_coding	Mus musculus DnaJ heat shock protein family (Hsp40) member B5 (Dnajb5), transcript variant 3, mRNA. [Source:RefSeq mRNA;Acc:NM_001355440]	54.02	8392	ENSG00000137094	DNAJB5	ortholog_one2one
ENSMUSG00000036095	1440901_at	-0.412480085839083	8.08132724511342	-2.847388383053	0.0076256762461939	0.0435998433498824	-3.10826167167881	24939	Dgkb	protein_coding	Diacylglycerol kinase beta  [Source:UniProtKB/Swiss-Prot;Acc:Q6NS52]	36.76	8203	ENSG00000136267	DGKB	ortholog_one2one
ENSMUSG00000036854	1436332_at	-0.37212568172234	8.42181127516899	-2.96077064264427	0.00573070588576705	0.0355983109159884	-2.84365078235939	20836	Hspb6	protein_coding	Heat shock protein beta-6  [Source:UniProtKB/Swiss-Prot;Acc:Q5EBG6]	55.7	64	ENSG00000004776	HSPB6	ortholog_one2one
ENSMUSG00000037685	1423597_at	-0.700126209514126	10.037530932151	-5.5100584166076	4.45919185704652e-06	0.000142027720582259	4.0384296320371	8604	Atp8a1	protein_coding	Phospholipid-transporting ATPase IA  [Source:UniProtKB/Swiss-Prot;Acc:P70704]	42.41	6234	ENSG00000124406	ATP8A1	ortholog_one2one
ENSMUSG00000037685	1433827_at	-0.414574524901569	11.5704202906514	-4.4007443636893	0.000111649153626679	0.00174823415848875	0.904880441091078	18691	Atp8a1	protein_coding	Phospholipid-transporting ATPase IA  [Source:UniProtKB/Swiss-Prot;Acc:P70704]	42.41	6234	ENSG00000124406	ATP8A1	ortholog_one2one
ENSMUSG00000037747	1427023_at	-0.480981290624651	12.5600111691844	-9.60067583960563	5.89523464281257e-11	1.87203176082513e-08	15.0322740724295	12403	Phyhipl	protein_coding	Phytanoyl-CoA hydroxylase-interacting protein-like  [Source:UniProtKB/Swiss-Prot;Acc:Q8BGT8]	39.64	12913	ENSG00000165443	PHYHIPL	ortholog_one2one
ENSMUSG00000037762	1429727_at	-0.504443753062203	10.1476193287434	-2.99082771656806	0.00530852045635653	0.0335800930461358	-2.77251936381721	15456	Slc16a9	protein_coding	solute carrier family 16 (monocarboxylic acid transporters), member 9 [Source:MGI Symbol;Acc:MGI:1914109]	44.7	12914	ENSG00000165449	SLC16A9	ortholog_one2one
ENSMUSG00000038301	1459764_x_at	0.657741907987852	8.46733033231889	3.09309106847801	0.00408195048596114	0.0276262441776846	-2.52755791958896	38130	Snx10	protein_coding	sorting nexin 10 [Source:MGI Symbol;Acc:MGI:1919232]	45.82	1822	ENSG00000086300	SNX10	ortholog_one2one
ENSMUSG00000038543	1445301_at	0.766973275958696	6.25004749013175	4.02519603752952	0.000324917559910985	0.00398874227142986	-0.124912984901911	26970	BC028528	protein_coding	Mus musculus (BC028528), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001346514]	45.39	5346	ENSG00000118292	C1orf54	ortholog_one2one
ENSMUSG00000038615	1416331_a_at	0.533329636463135	10.7818266344901	5.58758355027226	3.55736703870377e-06	0.00011779373338273	4.25932212436034	878	Nfe2l1	protein_coding	Nuclear factor erythroid 2-related factor 1  [Source:UniProtKB/Swiss-Prot;Acc:Q61985]	52.89	1695	ENSG00000082641	NFE2L1	ortholog_one2one
ENSMUSG00000039286	1433833_at	-0.29476322280788	9.66034427910113	-2.99998062779012	0.00518591170498936	0.0329885068493464	-2.75077894303412	18358	Fndc3b	protein_coding	Mus musculus fibronectin type III domain containing 3B (Fndc3b), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001356953]	45.51	1387	ENSG00000075420	FNDC3B	ortholog_one2one
ENSMUSG00000039318	1454915_at	0.444491940962497	8.72905143333894	4.21447005388361	0.000190109812001348	0.0026319458680052	0.390948766484549	35155	Rab3gap2	protein_coding	RAB3 GTPase activating non-catalytic protein subunit 2 [Source:HGNC Symbol;Acc:HGNC:17168]	44.6	5406	ENSG00000118873	RAB3GAP2	ortholog_one2one
ENSMUSG00000039512	1439482_at	-0.319307278262787	8.78935741329586	-3.63198163974211	0.000969529000087243	0.00931539891006669	-1.17069043844711	23634	Uhrf1bp1	protein_coding	UHRF1 (ICBP90) binding protein 1 [Source:MGI Symbol;Acc:MGI:3041238]	49.36	983	ENSG00000065060	UHRF1BP1	ortholog_one2one
ENSMUSG00000039830	1416232_at	-0.341505611852917	10.7184358355823	-2.78320213519837	0.00894478866146568	0.048885453229786	-3.2553567550615	993	Olig2	protein_coding	oligodendrocyte transcription factor 2 [Source:MGI Symbol;Acc:MGI:1355331]	57.35	24199	ENSG00000205927	OLIG2	ortholog_one2one
ENSMUSG00000040046	1419524_at	0.683970644495872	4.35518470881829	3.43687303129418	0.00164680308174535	0.0140538113036344	-1.67359450420409	4568	Tph1	protein_coding	tryptophan hydroxylase 1 [Source:MGI Symbol;Acc:MGI:98796]	44.76	6945	ENSG00000129167	TPH1	ortholog_one2one
ENSMUSG00000041895	1439060_s_at	-0.277736690151423	10.9662027632999	-3.34082169687482	0.00212969912763168	0.0170995185329821	-1.91658453927188	23837	Wipi1	protein_coding	WD repeat domain, phosphoinositide interacting 1 [Source:MGI Symbol;Acc:MGI:1261864]	48.76	1193	ENSG00000070540	WIPI1	ortholog_one2one
ENSMUSG00000041895	1424917_a_at	-0.758285891005915	8.50754537095634	-6.77448464879886	1.15821871899326e-07	8.20965076375693e-06	7.61472287907518	10143	Wipi1	protein_coding	WD repeat domain, phosphoinositide interacting 1 [Source:MGI Symbol;Acc:MGI:1261864]	48.76	1193	ENSG00000070540	WIPI1	ortholog_one2one
ENSMUSG00000041939	1430619_a_at	-0.588538958488243	7.80255742362204	-6.40260981405701	3.35393679473819e-07	1.84903234230749e-05	6.57206502560613	16125	Mvk	protein_coding	Mevalonate kinase  [Source:UniProtKB/Swiss-Prot;Acc:Q9R008]	54.97	4157	ENSG00000110921	MVK	ortholog_one2one
ENSMUSG00000041939	1418052_at	-0.976178049113191	9.14673988495468	-7.75395284005978	7.50416994306748e-09	9.4187714048264e-07	10.297915533784	2548	Mvk	protein_coding	Mevalonate kinase  [Source:UniProtKB/Swiss-Prot;Acc:Q9R008]	54.97	4157	ENSG00000110921	MVK	ortholog_one2one
ENSMUSG00000042699	1451770_s_at	0.317682762412156	10.7384108277231	2.84416254755812	0.00768736377291227	0.0438343027901222	-3.11570189397505	31823	Dhx9	protein_coding	DExH-box helicase 9 [Source:HGNC Symbol;Acc:HGNC:2750]	38.21	8092	ENSG00000135829	DHX9	ortholog_one2one
ENSMUSG00000042743	1451529_at	-0.446942396581597	7.78745429415495	-2.85741087708001	0.00743696695777752	0.0429071376715526	-3.08511358747006	31860	Sgtb	protein_coding	Small glutamine-rich tetratricopeptide repeat-containing protein beta  [Source:UniProtKB/Swiss-Prot;Acc:Q8VD33]	42.66	20229	ENSG00000197860	SGTB	ortholog_one2one
ENSMUSG00000044768	1448721_at	-0.448503041555634	10.9607386080108	-3.82780503269999	0.000564644456461174	0.00621284986657123	-0.654748457776436	28889	D1Ertd622e	protein_coding	DNA segment, Chr 1, ERATO Doi 622, expressed [Source:MGI Symbol;Acc:MGI:1277184]	42.23	16920	ENSG00000181751	C5orf30	ortholog_one2one
ENSMUSG00000045179	1435192_at	1.49115826892269	4.60807928354756	6.75670550009827	1.21829305702479e-07	8.57802572634636e-06	7.56512828474324	19955	Sox3	protein_coding	SRY-box 3 [Source:HGNC Symbol;Acc:HGNC:11199]	66.44	7823	ENSG00000134595	SOX3	ortholog_one2one
ENSMUSG00000045294	1454671_at	-0.408555528699326	12.6067664085861	-6.18750931667826	6.23338487082204e-07	2.9900473802561e-05	5.96453205414993	34889	Insig1	protein_coding	Insulin-induced 1 protein  [Source:UniProtKB/Swiss-Prot;Acc:Q8BGI3]	46.93	18383	ENSG00000186480	INSIG1	ortholog_one2one
ENSMUSG00000046402	1448754_at	-0.67344458306901	11.3769117306838	-5.24047141356545	9.78720978174234e-06	0.000262938110506961	3.27070640589051	28519	Rbp1	protein_coding	retinol binding protein 1, cellular [Source:MGI Symbol;Acc:MGI:97876]	49.41	4613	ENSG00000114115	RBP1	ortholog_one2one
ENSMUSG00000046897	1453013_at	0.394050230155862	9.08965462627254	4.08061731308206	0.000277882884034751	0.00354669251709145	0.025403242672601	33383	Zfp740	protein_coding	zinc finger protein 740 [Source:MGI Symbol;Acc:MGI:1915994]	51.32	8874	ENSG00000139651	ZNF740	ortholog_one2one
ENSMUSG00000046962	1425305_at	0.377997441029805	8.40342799710786	2.83074248672706	0.00794905397280575	0.0448910206129195	-3.14660094686489	10372	Zbtb21	protein_coding	zinc finger and BTB domain containing 21 [Source:MGI Symbol;Acc:MGI:1927240]	44.83	15152	ENSG00000173276	ZBTB21	ortholog_one2one
ENSMUSG00000049612	1418212_at	-0.256519053812889	12.7315622117645	-4.45441643548805	9.57042219512648e-05	0.00155295777935445	1.05395260971532	3278	Omg	protein_coding	oligodendrocyte myelin glycoprotein [Source:MGI Symbol;Acc:MGI:106586]	39.57	6644	ENSG00000126861	OMG	ortholog_one2one
ENSMUSG00000051065	1439014_at	0.381836910835212	10.6560032136732	4.74781019332677	4.10284200438304e-05	0.000805725094923831	1.87522050178534	23615	Mb21d2	protein_coding	Mab-21 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30438]	46.97	16694	ENSG00000180611	MB21D2	ortholog_one2one
ENSMUSG00000051375	1452294_at	-0.884437034084557	7.09462661853706	-4.89071254178777	2.710009520449e-05	0.000581854985272874	2.27837480714665	32635	Pcdh1	protein_coding	protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]	54.2	11183	ENSG00000156453	PCDH1	ortholog_one2one
ENSMUSG00000052516	1458229_at	0.903853236027244	4.55068016643556	3.16146140761444	0.00341762832555519	0.0242843561150157	-2.36133635057567	37700	Robo2	protein_coding	roundabout guidance receptor 2 [Source:MGI Symbol;Acc:MGI:1890110]	36.6	17949	ENSG00000185008	ROBO2	ortholog_one2one
ENSMUSG00000052957	1448494_at	-0.623244645057145	9.75887955467326	-3.84694801272549	0.000535349423649947	0.00596115350528384	-0.603769530989096	28572	Gas1	protein_coding	Growth arrest-specific protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q01721]	58.36	16661	ENSG00000180447	GAS1	ortholog_one2one
ENSMUSG00000052957	1416855_at	-0.366743780084303	11.1138551035588	-2.96952986604177	0.00560450748548976	0.0349511263161287	-2.82296332301799	1444	Gas1	protein_coding	Growth arrest-specific protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q01721]	58.36	16661	ENSG00000180447	GAS1	ortholog_one2one
ENSMUSG00000054555	1421172_at	-0.962040985473386	5.3311557932403	-3.09906149034865	0.00401936983430558	0.0273191543425457	-2.51311916882737	6086	Adam12	protein_coding	Disintegrin and metalloproteinase domain-containing protein 12  [Source:UniProtKB/Swiss-Prot;Acc:Q61824]	44.41	10302	ENSG00000148848	ADAM12	ortholog_one2one
ENSMUSG00000055435	1456060_at	-0.615319695357542	8.86495080177782	-3.06161840718362	0.0044274285156407	0.0294066079301758	-2.60342399056423	36103	Maf	protein_coding	Transcription factor Maf  [Source:UniProtKB/Swiss-Prot;Acc:P54843]	44.55	16262	ENSG00000178573	MAF	ortholog_one2one
ENSMUSG00000055782	1419748_at	-0.603614623794662	10.1665985819042	-4.43092736097118	0.000102384938691777	0.00162892875356855	0.988662292484178	4610	Abcd2	protein_coding	ATP-binding cassette, sub-family D (ALD), member 2 [Source:MGI Symbol;Acc:MGI:1349467]	38.6	15123	ENSG00000173208	ABCD2	ortholog_one2one
ENSMUSG00000055782	1438431_at	-0.41586884212423	8.69217005703234	-3.02945467124318	0.00480903910290125	0.03128042538153	-2.68052142343603	22787	Abcd2	protein_coding	ATP-binding cassette, sub-family D (ALD), member 2 [Source:MGI Symbol;Acc:MGI:1349467]	38.6	15123	ENSG00000173208	ABCD2	ortholog_one2one
ENSMUSG00000055782	1456812_at	-0.365668793346744	9.79607812198089	-2.92748547336837	0.00623514087290428	0.0379108956157471	-2.92194735248141	36544	Abcd2	protein_coding	ATP-binding cassette, sub-family D (ALD), member 2 [Source:MGI Symbol;Acc:MGI:1349467]	38.6	15123	ENSG00000173208	ABCD2	ortholog_one2one
ENSMUSG00000058258	1423804_a_at	-0.604037669514419	10.4751609384636	-4.22037132420196	0.000186943702543998	0.0304430629450496	0.755101744184869	8881	Idi1	protein_coding	isopentenyl-diphosphate delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5387]	40.74	1065	ENSG00000067064	IDI1	ortholog_one2one
ENSMUSG00000058258	1451122_at	-1.45060955989722	11.5172269119448	-14.8153056010687	6.62604640761817e-16	1.91281912430832e-12	25.9269792116672	31307	Idi1	protein_coding	isopentenyl-diphosphate delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5387]	40.74	1065	ENSG00000067064	IDI1	ortholog_one2one
ENSMUSG00000058454	1448619_at	-0.624155332442101	12.2224065548273	-9.10099220664257	2.09493765355041e-10	5.36489880552365e-08	13.7971031410627	28820	Dhcr7	protein_coding	7-dehydrocholesterol reductase  [Source:UniProtKB/Swiss-Prot;Acc:O88455]	48.83	15055	ENSG00000172893	DHCR7	ortholog_one2one
ENSMUSG00000061589	1439488_at	0.494711832878691	9.68321627095806	4.25162631103327	0.000171020200131725	0.00242227763389069	0.49300519698643	23957	Dot1l	protein_coding	DOT1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:24948]	53.38	3248	ENSG00000104885	DOT1L	ortholog_one2one
ENSMUSG00000062075	1448531_at	0.506196808621517	9.13824700605496	4.28868279809721	0.000153863574314229	0.00223408221415105	0.5950236603149	28821	Lmnb2	protein_coding	Lamin-B2  [Source:UniProtKB/Swiss-Prot;Acc:P21619]	55.65	15841	ENSG00000176619	LMNB2	ortholog_one2one
ENSMUSG00000063229	1419737_a_at	-0.534851962810992	10.8636265896097	-4.02437549919804	0.000325669446715932	0.00399505284661246	-0.127133656661884	4823	Ldha	protein_coding	L-lactate dehydrogenase A chain  [Source:UniProtKB/Swiss-Prot;Acc:P06151]	49.08	7773	ENSG00000134333	LDHA	ortholog_one2one
ENSMUSG00000063800	1433565_at	0.278124694479603	10.7932151692658	2.94090295320089	0.00602696049371648	0.03697361159927	-2.89044599315124	18297	Prpf38a	protein_coding	PRP38 pre-mRNA processing factor 38 (yeast) domain containing A [Source:MGI Symbol;Acc:MGI:1916962]	40.67	7847	ENSG00000134748	PRPF38A	ortholog_one2one
ENSMUSG00000063800	1444087_at	0.522120685641669	5.84880510512393	3.88179107477099	0.000485784997156412	0.00551523152831672	-0.510748430052572	26458	Prpf38a	protein_coding	PRP38 pre-mRNA processing factor 38 (yeast) domain containing A [Source:MGI Symbol;Acc:MGI:1916962]	40.67	7847	ENSG00000134748	PRPF38A	ortholog_one2one
ENSMUSG00000067279	1425631_at	-1.15883181248164	7.04122832559149	-5.192580169309	1.12537435662665e-05	0.000293401171549091	3.13449506327492	10884	Ppp1r3c	protein_coding	Protein phosphatase 1 regulatory subunit 3C  [Source:UniProtKB/Swiss-Prot;Acc:Q7TMB3]	43.64	5548	ENSG00000119938	PPP1R3C	ortholog_one2one
ENSMUSG00000067279	1433691_at	-0.742706430763381	10.6162659672404	-5.88447336612391	1.49958537434028e-06	5.92280268186264e-05	5.10459020362734	18196	Ppp1r3c	protein_coding	Protein phosphatase 1 regulatory subunit 3C  [Source:UniProtKB/Swiss-Prot;Acc:Q7TMB3]	43.64	5548	ENSG00000119938	PPP1R3C	ortholog_one2one
ENSMUSG00000073096	1423843_at	-0.436241905851892	10.0395656657452	-3.2146752352961	0.00297323966059116	0.0218250636666834	-2.23066489330928	8976	Lrrc61	protein_coding	leucine rich repeat containing 61 [Source:HGNC Symbol;Acc:HGNC:21704]	47.44	6691	ENSG00000127399	LRRC61	ortholog_one2one
ENSMUSG00000075318	1427280_at	1.11969711553561	6.18612119491902	5.63126281076623	3.13230552360363e-06	0.000105815278619184	4.38376648872092	12546	Scn2a	protein_coding	sodium channel, voltage-gated, type II, alpha [Source:MGI Symbol;Acc:MGI:98248]	38.8	8248	ENSG00000136531	SCN2A	ortholog_one2one
ENSMUSG00000078453	1426964_at	0.773413801955339	8.04555457910932	3.59750848228921	0.00106539121942157	0.0100360421752394	-1.26040269748108	12302	Abracl	protein_coding	ABRA C-terminal like [Source:MGI Symbol;Acc:MGI:1920362]	42.96	9913	ENSG00000146386	ABRACL	ortholog_one2one
ENSMUSG00000093930	1433443_a_at	-0.294633844078016	13.265049291902	-6.30071582172346	4.49667652134045e-07	2.28523976115019e-05	6.2846253924302	18147	Hmgcs1	protein_coding	Hydroxymethylglutaryl-CoA synthase, cytoplasmic  [Source:UniProtKB/Swiss-Prot;Acc:Q8JZK9]	41.68	4469	ENSG00000112972	HMGCS1	ortholog_one2one
ENSMUSG00000093930	1441536_at	-1.03786384345105	8.50691065205041	-4.07363771530787	0.000283417128562316	0.0398226146791873	0.375319723775261	25432	Hmgcs1	protein_coding	Hydroxymethylglutaryl-CoA synthase, cytoplasmic  [Source:UniProtKB/Swiss-Prot;Acc:Q8JZK9]	41.68	4469	ENSG00000112972	HMGCS1	ortholog_one2one
ENSMUSG00000093930	1433446_at	-0.859417241103271	11.9575053726194	-7.88082349444315	5.30571602693472e-09	7.29363690196156e-07	10.6375400591463	18148	Hmgcs1	protein_coding	Hydroxymethylglutaryl-CoA synthase, cytoplasmic  [Source:UniProtKB/Swiss-Prot;Acc:Q8JZK9]	41.68	4469	ENSG00000112972	HMGCS1	ortholog_one2one
ENSMUSG00000093930	1433444_at	-0.587861778624724	11.8579883905158	-6.73096696835322	1.31088999897727e-07	9.02978566540635e-06	7.49328277104702	18145	Hmgcs1	protein_coding	Hydroxymethylglutaryl-CoA synthase, cytoplasmic  [Source:UniProtKB/Swiss-Prot;Acc:Q8JZK9]	41.68	4469	ENSG00000112972	HMGCS1	ortholog_one2one
ENSMUSG00000093930	1433445_x_at	-0.502180119809193	12.2046130709203	-5.99555698858395	1.08637196359183e-06	4.57529730820406e-05	5.4202648674146	18146	Hmgcs1	protein_coding	Hydroxymethylglutaryl-CoA synthase, cytoplasmic  [Source:UniProtKB/Swiss-Prot;Acc:Q8JZK9]	41.68	4469	ENSG00000112972	HMGCS1	ortholog_one2one
